<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,D,19841031,000000,0.0963,0.09721,0.09567,0.09567,69703624,0
AAPL.US,D,19841101,000000,0.0963,0.09721,0.0963,0.0963,54435676,0
AAPL.US,D,19841102,000000,0.0963,0.09659,0.09505,0.09567,32039292,0
AAPL.US,D,19841105,000000,0.09567,0.09782,0.09505,0.09505,121935964,0
AAPL.US,D,19841106,000000,0.10092,0.10154,0.10092,0.10092,260746976,0
AAPL.US,D,19841107,000000,0.10092,0.10154,0.09908,0.09908,267953204,0
AAPL.US,D,19841108,000000,0.09908,0.09908,0.09505,0.09505,101976188,0
AAPL.US,D,19841109,000000,0.09505,0.09567,0.08858,0.0895,340378636,0
AAPL.US,D,19841112,000000,0.09259,0.0932,0.09259,0.09259,131060400,0
AAPL.US,D,19841113,000000,0.09259,0.09475,0.09043,0.09043,146587568,0
AAPL.US,D,19841114,000000,0.09136,0.09227,0.09136,0.09136,120743492,0
AAPL.US,D,19841115,000000,0.09136,0.09227,0.09136,0.09136,123361612,0
AAPL.US,D,19841116,000000,0.09136,0.09259,0.08889,0.0895,191821040,0
AAPL.US,D,19841119,000000,0.0895,0.09012,0.08426,0.08426,269612172,0
AAPL.US,D,19841120,000000,0.08703,0.08734,0.08703,0.08703,304632472,0
AAPL.US,D,19841121,000000,0.08889,0.0895,0.08889,0.08889,206829684,0
AAPL.US,D,19841123,000000,0.09012,0.09259,0.09012,0.09136,158641112,0
AAPL.US,D,19841126,000000,0.09227,0.09227,0.09227,0.09227,116466492,0
AAPL.US,D,19841127,000000,0.09475,0.09567,0.09475,0.09475,147442944,0
AAPL.US,D,19841128,000000,0.09969,0.10215,0.09969,0.09969,475068104,0
AAPL.US,D,19841129,000000,0.09969,0.09969,0.09782,0.09782,202371204,0
AAPL.US,D,19841130,000000,0.09782,0.09845,0.09475,0.09505,125798316,0
AAPL.US,D,19841203,000000,0.09505,0.09567,0.09382,0.09382,113407688,0
AAPL.US,D,19841204,000000,0.09567,0.09782,0.09567,0.09567,139303520,0
AAPL.US,D,19841205,000000,0.1003,0.1003,0.1003,0.1003,304243696,0
AAPL.US,D,19841206,000000,0.10524,0.10586,0.10524,0.10524,367155824,0
AAPL.US,D,19841207,000000,0.10524,0.10925,0.10432,0.10492,572274604,0
AAPL.US,D,19841210,000000,0.10492,0.10492,0.10278,0.10278,129012572,0
AAPL.US,D,19841211,000000,0.10278,0.10432,0.10154,0.10154,143243616,0
AAPL.US,D,19841212,000000,0.10154,0.10154,0.09814,0.09814,127379552,0
AAPL.US,D,19841213,000000,0.09908,0.10092,0.09908,0.09908,77350500,0
AAPL.US,D,19841214,000000,0.09908,0.10246,0.09908,0.10154,111256200,0
AAPL.US,D,19841217,000000,0.104,0.10492,0.104,0.104,144928576,0
