<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GOLD.US,D,19851204,000000,0.6717,0.6717,0.6456,0.6717,91207,0
GOLD.US,D,19851205,000000,0.6717,0.6717,0.6456,0.6717,165904,0
GOLD.US,D,19851206,000000,0.6717,0.6717,0.6456,0.6717,129423,0
GOLD.US,D,19851209,000000,0.6717,0.6717,0.6456,0.6456,91207,0
GOLD.US,D,19851210,000000,0.6456,0.6717,0.6456,0.6717,75569,0
GOLD.US,D,19851211,000000,0.6456,0.6456,0.6013,0.6013,68622,0
GOLD.US,D,19851212,000000,0.6013,0.6013,0.5659,0.6013,105974,0
GOLD.US,D,19851213,000000,0.5925,0.6013,0.5925,0.5925,162867,0
GOLD.US,D,19851216,000000,0.5925,0.6187,0.5747,0.6187,296778,0
GOLD.US,D,19851217,000000,0.6187,0.6187,0.5925,0.6187,49763,0
GOLD.US,D,19851218,000000,0.6187,0.6187,0.6013,0.6187,199060,0
GOLD.US,D,19851219,000000,0.6187,0.6456,0.6187,0.6456,75097,0
GOLD.US,D,19851220,000000,0.6456,0.6456,0.6456,0.6456,127578,0
GOLD.US,D,19851223,000000,0.6456,0.6805,0.6456,0.6805,365543,0
GOLD.US,D,19851224,000000,0.6805,0.6987,0.6805,0.6987,136629,0
GOLD.US,D,19851226,000000,0.6987,0.6987,0.6805,0.6987,19001,0
GOLD.US,D,19851227,000000,0.6987,0.6987,0.6805,0.6987,33477,0
GOLD.US,D,19851230,000000,0.6987,0.6987,0.6805,0.6987,37095,0
GOLD.US,D,19851231,000000,0.6987,0.6987,0.6805,0.6987,27146,0
GOLD.US,D,19860102,000000,0.6805,0.6805,0.6805,0.6805,37095,0
GOLD.US,D,19860103,000000,0.6805,0.6805,0.6717,0.6805,27146,0
GOLD.US,D,19860106,000000,0.6805,0.6805,0.6456,0.6805,26239,0
GOLD.US,D,19860107,000000,0.6805,0.6805,0.6456,0.6805,31666,0
GOLD.US,D,19860108,000000,0.6805,0.6805,0.6805,0.6805,285014,0
GOLD.US,D,19860109,000000,0.6805,0.7072,0.6805,0.6987,717514,0
GOLD.US,D,19860110,000000,0.6987,0.7072,0.6805,0.6987,211726,0
GOLD.US,D,19860113,000000,0.6987,0.6987,0.6805,0.6805,100430,0
GOLD.US,D,19860114,000000,0.6805,0.6987,0.6717,0.6987,1000718,0
GOLD.US,D,19860115,000000,0.6987,0.716,0.6987,0.7072,315778,0
GOLD.US,D,19860116,000000,0.716,0.7689,0.716,0.7426,1338215,0
