<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GE.US,D,19621023,000000,0.5164,0.5245,0.509,0.509,2900269,0
GE.US,D,19621024,000000,0.509,0.5397,0.509,0.5322,3261246,0
GE.US,D,19621025,000000,0.5322,0.5322,0.5164,0.5245,2601529,0
GE.US,D,19621026,000000,0.5245,0.5322,0.5245,0.5322,1643070,0
GE.US,D,19621029,000000,0.5322,0.5475,0.5322,0.5322,2228103,0
GE.US,D,19621030,000000,0.5322,0.5475,0.5322,0.5475,2402366,0
GE.US,D,19621031,000000,0.5475,0.5475,0.5397,0.5397,1966704,0
GE.US,D,19621101,000000,0.5397,0.5475,0.5322,0.5475,2165866,0
GE.US,D,19621102,000000,0.5475,0.5555,0.5397,0.5555,3535089,0
GE.US,D,19621105,000000,0.5555,0.5555,0.5555,0.5555,3062083,0
GE.US,D,19621107,000000,0.5555,0.5632,0.5475,0.5555,3211455,0
GE.US,D,19621108,000000,0.5555,0.5632,0.5555,0.5555,2352581,0
GE.US,D,19621112,000000,0.5705,0.5705,0.5705,0.5705,2775797,0
GE.US,D,19621113,000000,0.5705,0.5783,0.5705,0.5705,1979153,0
GE.US,D,19621114,000000,0.5705,0.5783,0.5705,0.5783,3447961,0
GE.US,D,19621115,000000,0.5783,0.5783,0.5705,0.5783,2340129,0
GE.US,D,19621116,000000,0.5783,0.5783,0.5705,0.5783,2626420,0
GE.US,D,19621119,000000,0.5783,0.5783,0.5705,0.5783,1779992,0
GE.US,D,19621120,000000,0.5783,0.5783,0.5783,0.5783,1904469,0
GE.US,D,19621121,000000,0.5783,0.5865,0.5783,0.5865,1020693,0
GE.US,D,19621123,000000,0.5865,0.6014,0.5865,0.6014,4032989,0
GE.US,D,19621126,000000,0.6014,0.6014,0.5865,0.594,2738451,0
GE.US,D,19621127,000000,0.594,0.594,0.5865,0.594,1493698,0
GE.US,D,19621128,000000,0.594,0.6014,0.594,0.594,2414816,0
GE.US,D,19621129,000000,0.594,0.594,0.594,0.594,1804888,0
GE.US,D,19621130,000000,0.594,0.6014,0.594,0.594,1282094,0
GE.US,D,19621203,000000,0.594,0.594,0.594,0.594,1767547,0
GE.US,D,19621204,000000,0.594,0.6014,0.594,0.6014,1991603,0
GE.US,D,19621205,000000,0.6014,0.6093,0.6014,0.6093,3136773,0
GE.US,D,19621206,000000,0.6093,0.6093,0.6014,0.6014,2676217,0
GE.US,D,19621207,000000,0.6014,0.6093,0.6014,0.6093,2327685,0
GE.US,D,19621210,000000,0.6093,0.6093,0.6014,0.6014,2128523,0
GE.US,D,19621211,000000,0.6014,0.6093,0.594,0.6014,2862927,0
GE.US,D,19621212,000000,0.6014,0.617,0.6014,0.617,2726001,0
GE.US,D,19621213,000000,0.617,0.617,0.6093,0.6093,1531043,0
GE.US,D,19621214,000000,0.6093,0.617,0.6093,0.617,1095379,0
GE.US,D,19621217,000000,0.617,0.617,0.6093,0.617,709508,0
GE.US,D,19621218,000000,0.6093,0.6093,0.594,0.6014,1456356,0
GE.US,D,19621219,000000,0.6014,0.6093,0.594,0.6093,2825584,0
GE.US,D,19621220,000000,0.6093,0.6093,0.6014,0.6093,1854679,0
GE.US,D,19621221,000000,0.6093,0.6093,0.6014,0.6093,933565,0
GE.US,D,19621224,000000,0.6093,0.6093,0.6014,0.6093,1132724,0
