<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JNJ.US,D,19700323,000000,0.48054,0.48054,0.4732,0.4732,287667,0
JNJ.US,D,19700324,000000,0.4732,0.4732,0.46532,0.4732,2224641,0
JNJ.US,D,19700325,000000,0.48054,0.49564,0.48054,0.48833,3030116,0
JNJ.US,D,19700326,000000,0.48833,0.48833,0.48833,0.48833,1246571,0
JNJ.US,D,19700330,000000,0.48833,0.48833,0.48833,0.48833,1821905,0
JNJ.US,D,19700331,000000,0.48054,0.48054,0.48054,0.48054,901369,0
JNJ.US,D,19700401,000000,0.48054,0.48054,0.48054,0.48054,1093143,0
JNJ.US,D,19700402,000000,0.4732,0.4732,0.46532,0.4732,1054789,0
JNJ.US,D,19700403,000000,0.4732,0.4732,0.4732,0.4732,1342460,0
JNJ.US,D,19700406,000000,0.4732,0.4732,0.45799,0.45799,3030116,0
JNJ.US,D,19700407,000000,0.45799,0.45799,0.44293,0.44293,2032864,0
JNJ.US,D,19700408,000000,0.44293,0.45063,0.44293,0.44293,978079,0
JNJ.US,D,19700409,000000,0.44293,0.45799,0.44293,0.45799,1093143,0
JNJ.US,D,19700410,000000,0.45799,0.46532,0.45063,0.45799,4410931,0
JNJ.US,D,19700413,000000,0.45799,0.45799,0.45063,0.45063,1169855,0
JNJ.US,D,19700414,000000,0.45063,0.45799,0.44293,0.45799,1112321,0
JNJ.US,D,19700415,000000,0.45799,0.46532,0.45799,0.45799,2953406,0
JNJ.US,D,19700416,000000,0.45799,0.45799,0.45799,0.45799,1668482,0
JNJ.US,D,19700417,000000,0.45799,0.45799,0.45799,0.45799,1265744,0
JNJ.US,D,19700420,000000,0.45799,0.45799,0.45063,0.45799,1898618,0
JNJ.US,D,19700421,000000,0.45799,0.45799,0.45063,0.45063,690410,0
JNJ.US,D,19700422,000000,0.45063,0.45063,0.45063,0.45063,747942,0
JNJ.US,D,19700423,000000,0.45063,0.45063,0.43559,0.43559,1016431,0
JNJ.US,D,19700424,000000,0.43559,0.43559,0.43559,0.43559,1054789,0
JNJ.US,D,19700427,000000,0.43559,0.43559,0.42795,0.42795,939718,0
JNJ.US,D,19700428,000000,0.42795,0.42795,0.42795,0.42795,901369,0
JNJ.US,D,19700429,000000,0.42795,0.44293,0.42042,0.44293,3375320,0
JNJ.US,D,19700430,000000,0.44293,0.45063,0.44293,0.44293,709585,0
JNJ.US,D,19700501,000000,0.44293,0.44293,0.44293,0.44293,421918,0
JNJ.US,D,19700504,000000,0.43559,0.43559,0.42795,0.42795,767122,0
JNJ.US,D,19700505,000000,0.42795,0.42795,0.42795,0.42795,1265744,0
JNJ.US,D,19700506,000000,0.42795,0.42795,0.42795,0.42795,1553417,0
JNJ.US,D,19700507,000000,0.43559,0.44293,0.43559,0.43559,1515057,0
JNJ.US,D,19700508,000000,0.43559,0.44293,0.42795,0.42795,1227389,0
JNJ.US,D,19700511,000000,0.42795,0.42795,0.42042,0.42042,939718,0
JNJ.US,D,19700512,000000,0.42042,0.42795,0.42042,0.42042,1016431,0
JNJ.US,D,19700513,000000,0.42042,0.42042,0.42042,0.42042,479453,0
JNJ.US,D,19700514,000000,0.42042,0.42042,0.41298,0.42042,1457527,0
JNJ.US,D,19700515,000000,0.42042,0.43559,0.42042,0.43559,901369,0
JNJ.US,D,19700518,000000,0.44293,0.45063,0.44293,0.44293,747942,0
JNJ.US,D,19700519,000000,0.44293,0.44293,0.42042,0.42042,875794,0
JNJ.US,D,19700520,000000,0.42042,0.42042,0.41298,0.41298,722369,0
JNJ.US,D,19700521,000000,0.40551,0.40551,0.39043,0.39798,2505920,0
JNJ.US,D,19700522,000000,0.39798,0.40551,0.38291,0.39798,997254,0
JNJ.US,D,19700525,000000,0.39043,0.39043,0.36789,0.36789,2288570,0
JNJ.US,D,19700526,000000,0.36789,0.36789,0.34545,0.3529,2045648,0
JNJ.US,D,19700527,000000,0.36041,0.37542,0.36041,0.37542,2665737,0
JNJ.US,D,19700528,000000,0.37542,0.38291,0.36789,0.38291,4219150,0
JNJ.US,D,19700529,000000,0.38291,0.40551,0.37542,0.40551,2493134,0
JNJ.US,D,19700601,000000,0.40551,0.42042,0.40551,0.42042,2026473,0
JNJ.US,D,19700602,000000,0.42042,0.42795,0.40551,0.41298,1585377,0
JNJ.US,D,19700603,000000,0.41298,0.43559,0.41298,0.43559,1578983,0
JNJ.US,D,19700604,000000,0.43559,0.45063,0.42795,0.42795,2595413,0
JNJ.US,D,19700605,000000,0.42795,0.42795,0.42042,0.42042,1061182,0
JNJ.US,D,19700608,000000,0.42042,0.42042,0.40551,0.42042,696800,0
JNJ.US,D,19700609,000000,0.42042,0.42042,0.41298,0.42042,869403,0
JNJ.US,D,19700610,000000,0.42042,0.42795,0.42042,0.42042,990860,0
JNJ.US,D,19700611,000000,0.42042,0.42795,0.41298,0.42795,837438,0
JNJ.US,D,19700612,000000,0.42795,0.42795,0.42042,0.42795,926933,0
JNJ.US,D,19700615,000000,0.42795,0.43559,0.42795,0.43559,498625,0
JNJ.US,D,19700616,000000,0.44293,0.4732,0.44293,0.46532,1214604,0
JNJ.US,D,19700617,000000,0.46532,0.46532,0.45063,0.45799,1297712,0
JNJ.US,D,19700618,000000,0.45799,0.46532,0.45063,0.46532,741548,0
JNJ.US,D,19700619,000000,0.46532,0.4732,0.45799,0.45799,1649304,0
JNJ.US,D,19700622,000000,0.45799,0.46532,0.44293,0.45799,524202,0
JNJ.US,D,19700623,000000,0.45063,0.45063,0.44293,0.44293,952506,0
JNJ.US,D,19700624,000000,0.44293,0.44293,0.42795,0.43559,709585,0
JNJ.US,D,19700625,000000,0.43559,0.45063,0.43559,0.43559,517803,0
JNJ.US,D,19700626,000000,0.43559,0.43559,0.42042,0.42795,645657,0
JNJ.US,D,19700629,000000,0.42795,0.43559,0.42042,0.42795,377169,0
JNJ.US,D,19700630,000000,0.42795,0.44293,0.42795,0.43559,556161,0
JNJ.US,D,19700701,000000,0.43559,0.43559,0.42795,0.43559,1227389,0
JNJ.US,D,19700702,000000,0.43559,0.43559,0.42795,0.42795,287667,0
JNJ.US,D,19700706,000000,0.43559,0.44293,0.43559,0.43559,894972,0
JNJ.US,D,19700707,000000,0.43559,0.44293,0.42042,0.42042,1220999,0
JNJ.US,D,19700708,000000,0.42042,0.43559,0.42042,0.43559,543379,0
JNJ.US,D,19700709,000000,0.43559,0.45063,0.43559,0.44293,568948,0
JNJ.US,D,19700710,000000,0.44293,0.45063,0.44293,0.45063,447487,0
JNJ.US,D,19700713,000000,0.45063,0.45799,0.44293,0.44293,536981,0
JNJ.US,D,19700714,000000,0.44293,0.45063,0.43559,0.44293,735154,0
