<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
JPM.US,D,19710114,000000,3.2328,3.2328,3.21,3.21,149340,0
JPM.US,D,19710115,000000,3.21,3.225,3.1792,3.2019,48292,0
JPM.US,D,19710118,000000,3.1792,3.1792,3.1032,3.1032,38453,0
JPM.US,D,19710119,000000,3.1032,3.1185,3.0573,3.0647,351446,0
JPM.US,D,19710120,000000,3.0647,3.0802,3.0423,3.0497,53655,0
JPM.US,D,19710121,000000,3.0497,3.0647,3.0189,3.0345,97480,0
JPM.US,D,19710122,000000,3.0345,3.0423,3.0039,3.0423,108208,0
JPM.US,D,19710125,000000,3.0423,3.0573,3.0345,3.0423,142191,0
JPM.US,D,19710126,000000,3.027,3.027,3.0117,3.0189,184226,0
JPM.US,D,19710127,000000,3.0189,3.027,2.9733,2.9812,87640,0
JPM.US,D,19710128,000000,2.9812,2.9812,2.9275,2.9432,87640,0
JPM.US,D,19710129,000000,2.9432,2.9505,2.8895,2.9505,132352,0
JPM.US,D,19710201,000000,2.9505,2.9964,2.9505,2.9733,115364,0
JPM.US,D,19710202,000000,2.9812,3.0189,2.9812,3.0117,76014,0
JPM.US,D,19710203,000000,3.0117,3.0345,2.9887,3.0117,108208,0
JPM.US,D,19710204,000000,3.0117,3.0189,2.9887,3.0117,127881,0
JPM.US,D,19710205,000000,3.0189,3.0647,3.0189,3.0647,87640,0
JPM.US,D,19710208,000000,3.0647,3.0647,3.0345,3.0573,76905,0
JPM.US,D,19710209,000000,3.0573,3.0726,3.0345,3.0647,109995,0
JPM.US,D,19710210,000000,3.0647,3.0802,3.0573,3.0647,172601,0
JPM.US,D,19710211,000000,3.0647,3.0878,3.0345,3.0423,235195,0
JPM.US,D,19710212,000000,3.0345,3.0345,2.9812,2.9887,137720,0
JPM.US,D,19710216,000000,2.9887,3.0345,2.9733,3.0117,86747,0
JPM.US,D,19710217,000000,3.0117,3.027,2.9812,3.0039,42026,0
JPM.US,D,19710218,000000,3.0039,3.027,2.9964,2.9964,65278,0
JPM.US,D,19710219,000000,2.9964,3.0117,2.9812,3.0117,41139,0
JPM.US,D,19710222,000000,2.9887,2.9887,2.9505,2.9505,76014,0
JPM.US,D,19710223,000000,2.9505,3.0117,2.9505,3.0039,42026,0
JPM.US,D,19710224,000000,3.0117,3.0647,3.0117,3.0189,50077,0
JPM.US,D,19710225,000000,3.0117,3.0117,2.9812,2.9887,25040,0
JPM.US,D,19710226,000000,2.9887,3.0117,2.9733,2.9733,24145,0
JPM.US,D,19710301,000000,2.9964,3.0647,2.9964,3.0647,148449,0
JPM.US,D,19710302,000000,3.0647,3.0647,3.0189,3.0345,49180,0
JPM.US,D,19710303,000000,3.0345,3.0345,2.9964,2.9964,49180,0
JPM.US,D,19710304,000000,3.0117,3.0423,3.0117,3.0423,42026,0
JPM.US,D,19710305,000000,3.0423,3.0647,3.0189,3.0647,105523,0
JPM.US,D,19710308,000000,3.0647,3.0802,3.0647,3.0647,115364,0
JPM.US,D,19710309,000000,3.0647,3.1185,3.0423,3.1185,62601,0
JPM.US,D,19710310,000000,3.1185,3.1185,3.0647,3.0647,31300,0
JPM.US,D,19710311,000000,3.0647,3.1259,3.0647,3.1185,93901,0
JPM.US,D,19710312,000000,3.1185,3.1259,3.0647,3.0647,38453,0
JPM.US,D,19710315,000000,3.0647,3.1032,3.0345,3.0423,52764,0
JPM.US,D,19710316,000000,3.0423,3.0647,3.027,3.0423,100158,0
JPM.US,D,19710317,000000,3.0423,3.0954,3.0423,3.0954,88532,0
JPM.US,D,19710318,000000,3.1185,3.1792,3.1185,3.1792,108208,0
JPM.US,D,19710319,000000,3.1792,3.2019,3.1488,3.1639,158288,0
JPM.US,D,19710322,000000,3.1639,3.1718,3.0726,3.0726,37558,0
